name,annual_energy_kwh
BATIMENT0000000243408046,27968.735963065254
BATIMENT0000000243408047,6420.77477726458
BATIMENT0000000243408048,11676.822439899237
BATIMENT0000000243407788,41626.5116099577
BATIMENT0000000243407799,8330.3973689753
BATIMENT0000000243407800,219050.2188676349
BATIMENT0000000243407963,91961.47287525116
BATIMENT0000000243407969,43803.11451827094
BATIMENT0000000243407966,34117.43538220228
BATIMENT0000000243407970,7016.894956151354
BATIMENT0000000243407973,9957.754501238069
BATIMENT0000000243407971,11608.54884567574
BATIMENT0000000243407972,2127.6904840709944
BATIMENT0000000246273007,18590.797499630535
BATIMENT0000000244174746,23027.562037481886
BATIMENT0000000244174732,562892.3378547903
BATIMENT0000000244174735,9426.850896090042
BATIMENT0000000244174752,21152.585755026135
BATIMENT0000000244174727,216987.7449913373
BATIMENT0000000244174751,1337.9586224656844
BATIMENT0000000244174736,3194.592752324612
BATIMENT0000000244174734,12252.562437974262
BATIMENT0000000244174730,2267.2946957669733
BATIMENT0000000244174729,50351.265395907925
BATIMENT0000000244174731,2260.161633809989
BATIMENT0000000244174738,1826.0638632232374
BATIMENT0000000244174733,7631.357290948213
BATIMENT0000000244174741,12440.060066774862
BATIMENT0000000244174739,6307.664794823608
BATIMENT0000000244174768,12258.676489379624
BATIMENT0000000353684397,170512.78924273935
BATIMENT0000000353684398,445744.023189397
BATIMENT0000000353684399,106083.91655105267
BATIMENT0000000353684400,140419.41982822368
BATIMENT0000000244174726,25071.693800397752
BATIMENT0000000244174740,146800.45325772124
BATIMENT0000000244174737,80349.86699982484
BATIMENT0000000244174766,12401.337734272589
BATIMENT0000002011622488,370036.76052152616
BATIMENT0000002011622488,370036.76052152616
BATIMENT0000000243405820,104571.7074154987
BATIMENT0000000243405818,177909.77451579316
BATIMENT0000000243405821,27130.091679865545
BATIMENT0000000243405822,7467.296869471685
BATIMENT0000000243405819,132121.6307393683
BATIMENT0000000243405817,5691.164436877167
BATIMENT0000000243405827,1065.8832590175834
BATIMENT0000000243405828,29563.484816066324
BATIMENT0000000243405826,2555.674201565491
BATIMENT0000000243405823,7109.6247572336415
BATIMENT0000000243406276,3283.246520479537
BATIMENT0000000243406277,4731.258099418353
BATIMENT0000000353684500,280468.93943498144
BATIMENT0000000353684507,72485.15668436751
BATIMENT0000000243406278,1792.4365705699165
BATIMENT0000000229478106,112509.78638460106
BATIMENT0000000353684498,121932.56123139194
BATIMENT0000000353684499,36434.66151059439
BATIMENT0000000353684501,110195.61727159008
BATIMENT0000000353684502,32508.42039921347
BATIMENT0000000353684503,76805.75421769622
BATIMENT0000000353684504,32550.199761934
BATIMENT0000000353684505,104553.36524304251
BATIMENT0000000353684506,33154.47201341239
BATIMENT0000000353684509,106519.03332245618
BATIMENT0000000002637501,7446.916690502195
BATIMENT0000000243405875,47490.907545834314
BATIMENT0000000243405867,572058.3224660872
BATIMENT0000000243405808,14065.379186003525
BATIMENT0000000229478310,145129.27873611424
BATIMENT0000000353684508,49603.3129039642
BATIMENT0000000353684510,290311.5459359655
BATIMENT0000002206299936,45993.983545123
BATIMENT0000000243408658,864818.5466844282
BATIMENT0000000243408679,4093.3585600424653
BATIMENT0000000243408667,16544.6277234479
BATIMENT0000000243408670,2970.410803147145
BATIMENT0000000243408663,1881.0903417237635
BATIMENT0000000243408669,15838.45458981878
BATIMENT0000000243408738,12341.216209553982
BATIMENT0000000243408754,11711.468739682961
BATIMENT0000000243408664,4192.2024183227195
BATIMENT0000000243408712,11366.024736304484
BATIMENT0000000243408672,709.5681527518877
BATIMENT0000000243408671,3992.4766842723684
BATIMENT0000000243408954,12716.211467960695
BATIMENT0000002200499746,8957.087811257992
BATIMENT0000002206299983,36949.260974126344
BATIMENT0000000243408868,1669.136499210068
BATIMENT0000000243408869,9391.185580761678
BATIMENT0000000243408896,36777.04848140929
BATIMENT0000000243408899,1089.3204642965527
BATIMENT0000002206299952,25703.479284955425
BATIMENT0000000243408870,144463.86595195747
BATIMENT0000000243408872,6294.417679687792
BATIMENT0000000243408871,5058.359943563968
BATIMENT0000000243408676,7950.307064953064
BATIMENT0000000243409937,167283.55020146735
BATIMENT0000000243409927,190290.73205267664
BATIMENT0000000243409927,190290.73205267664
BATIMENT0000000243410298,11414.93716264281
BATIMENT0000000243409928,433502.6698388922
BATIMENT0000000243409928,433502.6698388922
BATIMENT0000000243410297,28922.52824958139
BATIMENT0000000243409679,3143.6423091584224
BATIMENT0000002218431607,44890.39696068965
BATIMENT0000000244175726,13746.42941581261
BATIMENT0000000244177265,553220.924810166
BATIMENT0000000244177258,84102.87659912428
BATIMENT0000000244177269,30285.962095414983
BATIMENT0000000244177262,19306.141713599656
BATIMENT0000000244177266,9356.539281089503
BATIMENT0000000246276550,57180.662723867375
BATIMENT0000000246278182,51330.53290901035
BATIMENT0000000246278183,13167.632392105523
BATIMENT0000000246278347,50194.33803696851
BATIMENT0000000246278348,13233.867958607583
BATIMENT0000002206300148,12274.980640574944
BATIMENT0000000318257125,42798.371792625534
BATIMENT0000000246278350,275005.01396765205
BATIMENT0000002206300212,20701.164831523078
BATIMENT0000000246278349,177318.74937544734
BATIMENT0000000246117983,271449.6920980092
BATIMENT0000000353683943,640864.8572414687
BATIMENT0000000353683943,640864.8572414687
BATIMENT0000000246123357,144188.73356922285
BATIMENT0000000246123358,62186.03420666849
BATIMENT0000000246123359,199775.6664583628
BATIMENT0000000246123361,9230.182181804446
BATIMENT0000000246123360,6011.133220508347
BATIMENT0000000246123325,409.12961405184734
BATIMENT0000000246123772,74241.9279429128
BATIMENT0000000246123773,114407.18085732845
BATIMENT0000000246123776,259420.2925718608
BATIMENT0000000246123781,40884.67316011403
BATIMENT0000000246123324,37552.51421735346
BATIMENT0000000246123326,303.5147011506954
BATIMENT0000000246123983,52255.792946086505
BATIMENT0000000246123323,357.8602391059258
BATIMENT0000000246123322,441.94201363730383
BATIMENT0000000246122913,15866.986836342889
BATIMENT0000000246124231,125235.16890982765
BATIMENT0000000246124231,125235.16890982765
BATIMENT0000000246124232,197662.24211234084
BATIMENT0000000246118888,157230.00885240673
BATIMENT0000000246118819,13148.271219881992
BATIMENT0000000246118816,58444.23370762112
BATIMENT0000000246118817,79771.06997417692
BATIMENT0000000246118957,170199.95352817047
BATIMENT0000000246118958,236626.08358180345
BATIMENT0000000246118887,117554.89920257914
BATIMENT0000000246118887,117554.89920257914
BATIMENT0000000246122686,28013.57235449627
BATIMENT0000000318256981,44396.17767086129
BATIMENT0000002200304061,131953.49427749074
BATIMENT0000000246124599,276106.5625425107
BATIMENT0000000246124979,336250.5030167289
BATIMENT0000000246125180,201243.03920264562
BATIMENT0000000246125171,176226.37188084165
BATIMENT0000000246125176,176978.40041470295
BATIMENT0000000246125174,177200.5443444204
BATIMENT0000000246125148,46295.61017023198
BATIMENT0000000246119109,65514.1171212209
BATIMENT0000000246119105,193932.66969974036
BATIMENT0000000246119108,22822.741264681023
BATIMENT0000000246119107,123790.21437088202
BATIMENT0000000246119111,93521.57542376817
BATIMENT0000000246119112,158476.2566813211
BATIMENT0000000246119080,6929.260194029497
BATIMENT0000000246119081,7053.579275029931
BATIMENT0000000246119082,18446.098239811206
BATIMENT0000000246119099,10913.584807685405
BATIMENT0000000246120835,18131.224499994787
BATIMENT0000000246121858,10311.350575552186
BATIMENT0000000246121861,8247.857656186721
BATIMENT0000000246121860,9374.88143593434
BATIMENT0000000246121072,204906.3760128758
BATIMENT0000000246121859,16730.08733282864
BATIMENT0000000246121876,9085.482925704193
BATIMENT0000000246121862,2518.989882947913
BATIMENT0000000246121880,34529.11495557871
BATIMENT0000000246122455,95881.59992523739
BATIMENT0000000246121868,88745.48092674921
BATIMENT0000000246121873,13229.791928005356
BATIMENT0000000246121870,28732.992604786858
BATIMENT0000000246121869,11331.378435116232
BATIMENT0000000246121874,18534.752016620067
BATIMENT0000000246121877,31354.902377616014
BATIMENT0000000246121013,198670.0418460669
BATIMENT0000000246121012,163205.47676794135
BATIMENT0000000246120818,26014.27698740071
BATIMENT0000000243737824,221469.34589844145
BATIMENT0000000243737825,6166.022564730328
BATIMENT0000000243737826,11172.41305709142
BATIMENT0000000243737827,166248.23719346724
BATIMENT0000000243737830,42091.17964908311
BATIMENT0000000243737529,140626.2786259327
BATIMENT0000000243737532,2074.7020231599345
BATIMENT0000000243737533,4195.259443729404
BATIMENT0000000243737754,211.22982609118262
BATIMENT0000000243737755,83293.7835766481
BATIMENT0000000243737756,1905.546554058375
BATIMENT0000000243402518,341961.0286176206
BATIMENT0000000246119312,237899.84463242788
BATIMENT0000000246120213,11052.170011188091
BATIMENT0000000246125473,22324.44593219182
BATIMENT0000000246125472,178364.25246304544
BATIMENT0000000246125424,41750.830689338756
BATIMENT0000000353684012,30181.004182617617
BATIMENT0000000246119045,88955.39675487757
BATIMENT0000000246119041,144691.10494223973
BATIMENT0000000246119044,16499.791333318164
BATIMENT0000000246119040,19365.244227009804
BATIMENT0000000246119042,9080.387881666473
BATIMENT0000000246119039,22417.175734595607
BATIMENT0000000246119043,84307.69738458027
BATIMENT0000000243401628,196389.50004283915
BATIMENT0000000002639833,57374.274410285834
BATIMENT0000000002639834,15162.851721124143
BATIMENT0000000243401726,12923.070261564619
BATIMENT0000000243401730,1529.5322870158457
BATIMENT0000000243400965,23255.820023555938
BATIMENT0000000243400910,15491.99157715441
BATIMENT0000000243400906,58411.625423346275
BATIMENT0000000243400904,184084.96814811722
BATIMENT0000000243400908,5734.981818775637
BATIMENT0000000243400905,37682.947353734395
BATIMENT0000000243400874,22506.848515963036
BATIMENT0000000243400907,37561.68529986441
BATIMENT0000000243400903,56378.70276339579
BATIMENT0000000243401732,912.5948780666472
BATIMENT0000000002639832,39096.3126291954
BATIMENT0000000243401737,15731.458656809134
BATIMENT0000000243401739,38474.717232494964
BATIMENT0000000002639835,41874.130761652596
BATIMENT0000000243401741,21781.31421164081
BATIMENT0000000243401743,32225.13593877776
BATIMENT0000000243401745,14676.784499307196
BATIMENT0000000243401746,15028.3425500233
BATIMENT0000000243401747,49979.3271727636
BATIMENT0000000243401748,97578.24966940813
BATIMENT0000000312809685,292861.1060866951
BATIMENT0000000312809630,204229.75415203968
BATIMENT0000000312809515,156772.47388949196
BATIMENT0000000312809462,139867.11702509405
BATIMENT0000000312809631,1815.8737743458714
BATIMENT0000000312809632,33141.22489722082
BATIMENT0000002206300147,27486.744777300377
BATIMENT0000000312810113,468929.53160330566
BATIMENT0000000312810114,1984.0102352114382
BATIMENT0000000312810466,26063.189410253657
BATIMENT0000000312810549,358223.39089702204
BATIMENT0000000312810096,373459.6112459135
BATIMENT0000000312809270,83063.48757038325
BATIMENT0000000246121863,6444.211979990674
BATIMENT0000000246121864,35441.12787720704
BATIMENT0000000246121875,482203.1409126343
BATIMENT0000000246121832,182153.94637668048
BATIMENT0000000353683359,134380.7733651816
BATIMENT0000000353683360,38946.518332196276
BATIMENT0000000353683361,20663.461500882917
BATIMENT0000000353683362,155710.66665203436
BATIMENT0000000246162945,189074.03549705722
BATIMENT0000000002729145,310284.1194438633
BATIMENT0000000002728454,27304.342193390472
BATIMENT0000000002728455,63001.241287651115
BATIMENT0000000246163080,172516.16066601407
BATIMENT0000000246163076,117939.06554462241
BATIMENT0000000246163077,7565.121719795927
BATIMENT0000000246163079,27196.327259943388
BATIMENT0000000246163857,20356.739835484866
BATIMENT0000002206299391,437756.01278858294
BATIMENT0000002222587845,351635.49866659445
BATIMENT0000000243776790,818300.7925911633
BATIMENT0000000243776793,21836.34069576423
BATIMENT0000000243776791,7905.470675314475
BATIMENT0000000243776792,73643.76975318046
BATIMENT0000000243776795,134303.32869653674
BATIMENT0000000243776775,223051.86665781392
BATIMENT0000000243776861,16175.746519368298
BATIMENT0000000229481243,32204.755765322076
BATIMENT0000000312990054,2150.108679092539
BATIMENT0000000312991529,5724.791729605236
BATIMENT0000000312991530,11562.693447295796
BATIMENT0000000312991538,4028.1419910796735
BATIMENT0000000312991539,5192.869111929254
BATIMENT0000000312991541,4558.026596346699
BATIMENT0000000312991544,19611.844368169586
BATIMENT0000000312990012,281673.4078927013
BATIMENT0000000312990011,34422.11902851846
BATIMENT0000000312991504,80697.34901880582
BATIMENT0000000312992109,14363.948778149117
BATIMENT0000000312992110,3624.6144864441217
BATIMENT0000000312993629,7364.376973542657
BATIMENT0000000312993630,3010.15214840279
BATIMENT0000000312993631,783.3960524533229
BATIMENT0000000312993632,2486.3815983941663
BATIMENT0000000312994526,184304.05505120716
BATIMENT0000000312994525,1703.7828017910226
BATIMENT0000000312994527,36441.79457208168
BATIMENT0000000246163589,80120.5900078966
BATIMENT0000000246163590,985438.6245252512
BATIMENT0000000246163718,32417.72861244064
BATIMENT0000000246163702,32621.530381660312
BATIMENT0000000312996487,852447.77923131
BATIMENT0000000312996490,141285.5773521774
BATIMENT0000002200499252,38608.20739143212
BATIMENT0000000312981634,283117.34344702034
BATIMENT0000000312981623,21974.92589598568
BATIMENT0000000312984324,111140.2384759428
BATIMENT0000000312984330,85165.70282680831
BATIMENT0000000312984293,32570.579942820514
BATIMENT0000000312984311,212392.01505507415
BATIMENT0000000312984312,4159.594133491376
BATIMENT0000002323651755,104795.88936675579
BATIMENT0000000312983611,42142.1300890083
BATIMENT0000000312983626,300674.86597419874
BATIMENT0000000312983630,15826.226483310345
BATIMENT0000000246164169,572870.4725336477
BATIMENT0000000246164168,63425.148975710574
BATIMENT0000000246163286,20090.778528093702
BATIMENT0000000246437634,57691.18616299402
BATIMENT0000000246437761,83185.7686444502
BATIMENT0000000246437728,97504.88102901334
BATIMENT0000000246437732,97651.61830145605
BATIMENT0000000246437603,18040.532722177053
BATIMENT0000000246437727,14862.24410721698
BATIMENT0000000312992510,129613.84995553832
BATIMENT0000000312992591,186940.2309594267
BATIMENT0000000318256472,151176.07726740147
BATIMENT0000000318256458,2984.676925351661
BATIMENT0000000312864662,85218.69129659621
BATIMENT0000000312864692,64528.73555975601
BATIMENT0000000312865423,20295.599307561348
BATIMENT0000000312865422,6843.663451141306
BATIMENT0000000312865420,45538.48659233456
BATIMENT0000000312865424,16735.182378231766
BATIMENT0000002203693278,128788.4527833782
BATIMENT0000000312865421,12453.307182143215
BATIMENT0000000312866022,148677.46756535265
BATIMENT0000000312865890,76537.75488609719
BATIMENT0000000312866702,52294.515290012685
BATIMENT0000000312866703,87400.3892520863
BATIMENT0000000312865397,40594.25563779018
BATIMENT0000000312865398,32347.416996607128
BATIMENT0000000312865402,126521.15809145244
BATIMENT0000000312865403,38054.88558320631
BATIMENT0000000312867170,10597.69205837189
BATIMENT0000000312865404,173410.85042125342
BATIMENT0000000312867168,26723.507155008658
BATIMENT0000000312865405,70977.02357825905
BATIMENT0000000312865406,346394.73612966103
BATIMENT0000000312865119,175280.73164799195
BATIMENT0000000312865118,1411.3272590970182
BATIMENT0000000312865120,16808.55101652031
BATIMENT0000000312865124,14344.587611439474
BATIMENT0000000312865125,840.817753197026
BATIMENT0000000312865081,30937.108748306186
BATIMENT0000000312865082,17518.800186689004
BATIMENT0000000312865080,66827.61953426573
BATIMENT0000000312865079,32457.46995783497
BATIMENT0000000312865385,85920.78839223721
BATIMENT0000000312864093,102315.62181608475
BATIMENT0000000312864110,49979.327167195166
BATIMENT0000000312864094,10998.162539606787
BATIMENT0000000312864056,208324.13170807066
BATIMENT0000000312864111,46170.272078279035
BATIMENT0000000312864072,79859.72374137116
BATIMENT0000000312864112,5894.9662104435165
BATIMENT0000000312864073,1212.62053395291
BATIMENT0000000312864071,1401.1371713145757
BATIMENT0000000312864074,1210.5825170491132
BATIMENT0000000312864105,14653.347288062469
BATIMENT0000000312864338,61323.952722491405
BATIMENT0000000246443217,386493.75348138466
BATIMENT0000000246437724,147505.60738534096
BATIMENT0000002011631042,119933.26586156168
BATIMENT0000002011631043,120107.51637505704
BATIMENT0000000246437528,354263.5224858615
BATIMENT0000000246437525,17520.838203766052
BATIMENT0000000246437526,25528.209763885057
BATIMENT0000000246437524,1385.8520394612055
BATIMENT0000000246437527,10496.810185908009
BATIMENT0000000246442938,45675.03378158224
BATIMENT0000000312863694,63453.68122169028
BATIMENT0000000312863368,103565.94567591703
BATIMENT0000000312863319,251522.97398087982
BATIMENT0000000312863321,2506.7617764976785
BATIMENT0000000312863320,1430.6884280095778
BATIMENT0000000312863538,31589.274412319748
BATIMENT0000000353685742,10981.858398649052
BATIMENT0000000246439632,406146.35820558266
BATIMENT0000000246439712,11894.890329111184
BATIMENT0000000246439713,5847.072793235653
BATIMENT0000000246439631,2535.2940247016395
BATIMENT0000000246439633,55606.29405687526
BATIMENT0000000246439637,149035.13967377692
BATIMENT0000000246439634,50570.35230374177
BATIMENT0000000312997263,25100.226042015525
BATIMENT0000000312997264,56843.370797091295
BATIMENT0000000312997265,78764.28922825384
BATIMENT0000000312997281,6678.584016445225
BATIMENT0000000312997284,14918.289596732971
BATIMENT0000000312997282,169071.91073315538
BATIMENT0000000312997285,9384.052519618503
BATIMENT0000000312997577,70250.47026369117
BATIMENT0000000312997274,11482.191748935233
BATIMENT0000000312997083,55380.07408589565
BATIMENT0000000312997272,40323.19929051552
BATIMENT0000000312997271,1309.4263731003603
BATIMENT0000000312997273,27203.460314667584
BATIMENT0000002200498937,6695.907167309201
BATIMENT0000000246443216,33757.72524931409
BATIMENT0000000246443218,250531.47836333074
BATIMENT0000000246443219,29217.021813666866
BATIMENT0000000246443220,155754.48403459621
BATIMENT0000000246443701,65034.163949186535
BATIMENT0000000246443702,115642.219578649
BATIMENT0000000002619977,322686.4761604143
BATIMENT0000000229488759,385988.3250910814
BATIMENT0000000246439619,4058.7122571340656
BATIMENT0000002323651818,75662.4262815809
